num	premise	hypothesis	gold_label	template_num	time_format
5120	オスカー が 4 年間 以内 に ゴールデンウィーク を 楽しんだ 。 オスカー は 2020 年 に その ゴールデンウィーク を 楽しみ 始めた 。	オスカー は 2002 年 まで に その ゴールデンウィーク を 楽しみ 終えた 。	contradiction	25	年
5121	エレン が 5 年間 以内 に 婦人 科 を 訪れた 。 エレン は 2002 年 に その 婦人 科 を 訪れ 始めた 。	エレン は 2002 年 まで に その 婦人 科 を 訪れ 終えた 。	neutral	25	年
5122	チャーリー が 9 年間 以内 に 洗濯 を 致した 。 チャーリー は 2002 年 に その 洗濯 を 致し 始めた 。	チャーリー は 2018 年 まで に その 洗濯 を 致し 終えた 。	entailment	25	年
5123	トレント が 2 年間 以内 に バースデイ を 迎えた 。 トレント は 2020 年 に その バースデイ を 迎え 始めた 。	トレント は 2013 年 まで に その バースデイ を 迎え 終えた 。	contradiction	25	年
5124	マレット が 7 年間 以内 に 波風 を 起こした 。 マレット は 2014 年 に その 波風 を 起こし 始めた 。	マレット は 2019 年 まで に その 波風 を 起こし 終えた 。	neutral	25	年
5125	マロリー が 5 年間 以内 に 優勝 を 果たした 。 マロリー は 2016 年 に その 優勝 を 果たし 始めた 。	マロリー は 2000 年 まで に その 優勝 を 果たし 終えた 。	contradiction	25	年
5126	マロリー が 1 年間 以内 に 命 を 落とした 。 マロリー は 2001 年 に その 命 を 落とし 始めた 。	マロリー は 2000 年 まで に その 命 を 落とし 終えた 。	contradiction	25	年
5127	アイザック が 5 年間 以内 に ラック を 造った 。 アイザック は 2002 年 に その ラック を 造り 始めた 。	アイザック は 2017 年 まで に その ラック を 造り 終えた 。	entailment	25	年
5128	チャーリー が 9 年間 以内 に 読書 を 始めた 。 チャーリー は 2003 年 に その 読書 を 始め 始めた 。	チャーリー は 2004 年 まで に その 読書 を 始め 終えた 。	neutral	25	年
5129	プロッド が 5 年間 以内 に 実演 を 行った 。 プロッド は 2013 年 に その 実演 を 行い 始めた 。	プロッド は 2001 年 まで に その 実演 を 行い 終えた 。	contradiction	25	年
5130	ウォルター が 8 年間 以内 に タンカ を 切った 。 ウォルター は 2015 年 に その タンカ を 切り 始めた 。	ウォルター は 2010 年 まで に その タンカ を 切り 終えた 。	contradiction	25	年
5131	スティーブ が 9 年間 以内 に コト を 知った 。 スティーブ は 2015 年 に その コト を 知り 始めた 。	スティーブ は 2004 年 まで に その コト を 知り 終えた 。	contradiction	25	年
5132	スティーブ が 7 年間 以内 に 顔 を 消した 。 スティーブ は 2020 年 に その 顔 を 消し 始めた 。	スティーブ は 2017 年 まで に その 顔 を 消し 終えた 。	contradiction	25	年
5133	ボブ が 2 年間 以内 に トピックス を 届けた 。 ボブ は 2020 年 に その トピックス を 届け 始めた 。	ボブ は 2001 年 まで に その トピックス を 届け 終えた 。	contradiction	25	年
5134	ウォルター が 9 年間 以内 に 順番 を 決めた 。 ウォルター は 2002 年 に その 順番 を 決め 始めた 。	ウォルター は 2007 年 まで に その 順番 を 決め 終えた 。	neutral	25	年
5135	マロリー が 7 年間 以内 に ケツ を 振った 。 マロリー は 2019 年 に その ケツ を 振り 始めた 。	マロリー は 2007 年 まで に その ケツ を 振り 終えた 。	contradiction	25	年
5136	ゾーイ が 1 年間 以内 に 公 位 を 継いだ 。 ゾーイ は 2015 年 に その 公 位 を 継ぎ 始めた 。	ゾーイ は 2010 年 まで に その 公 位 を 継ぎ 終えた 。	contradiction	25	年
5137	ジャスティン が 1 年間 以内 に 申し込み を 承った 。 ジャスティン は 2000 年 に その 申し込み を 承り 始めた 。	ジャスティン は 2015 年 まで に その 申し込み を 承り 終えた 。	entailment	25	年
5138	ペギー が 9 年間 以内 に 提案 を 提出 した 。 ペギー は 2005 年 に その 提案 を 提出 し 始めた 。	ペギー は 2005 年 まで に その 提案 を 提出 し 終えた 。	neutral	25	年
5139	アリス が 6 年間 以内 に 起用 を 決めた 。 アリス は 2000 年 に その 起用 を 決め 始めた 。	アリス は 2018 年 まで に その 起用 を 決め 終えた 。	entailment	25	年
5140	ジャスティン が 7 年間 以内 に 試験 を 行った 。 ジャスティン は 2019 年 に その 試験 を 行い 始めた 。	ジャスティン は 2018 年 まで に その 試験 を 行い 終えた 。	contradiction	25	年
5141	チャーリー が 1 年間 以内 に 生徒 を 守った 。 チャーリー は 2005 年 に その 生徒 を 守り 始めた 。	チャーリー は 2020 年 まで に その 生徒 を 守り 終えた 。	entailment	25	年
5142	マレット が 9 年間 以内 に 戦果 を 収めた 。 マレット は 2008 年 に その 戦果 を 収め 始めた 。	マレット は 2017 年 まで に その 戦果 を 収め 終えた 。	entailment	25	年
5143	トルーディー が 4 年間 以内 に アピール を 送った 。 トルーディー は 2004 年 に その アピール を 送り 始めた 。	トルーディー は 2019 年 まで に その アピール を 送り 終えた 。	entailment	25	年
5144	パット が 8 年間 以内 に 借金 を 支払った 。 パット は 2019 年 に その 借金 を 支払い 始めた 。	パット は 2008 年 まで に その 借金 を 支払い 終えた 。	contradiction	25	年
5145	マーヴィン が 2 年間 以内 に 御守り を 下さる た 。 マーヴィン は 2002 年 に その 御守り を 下さり 始めた 。	マーヴィン は 2000 年 まで に その 御守り を 下さり 終えた 。	contradiction	25	年
5146	フランク が 8 年間 以内 に タンカ を 切った 。 フランク は 2004 年 に その タンカ を 切り 始めた 。	フランク は 2006 年 まで に その タンカ を 切り 終えた 。	neutral	25	年
5147	アイザック が 7 年間 以内 に 突破 を 見せた 。 アイザック は 2018 年 に その 突破 を 見せ 始めた 。	アイザック は 2007 年 まで に その 突破 を 見せ 終えた 。	contradiction	25	年
5148	イブ が 9 年間 以内 に 復興 を 行った 。 イブ は 2001 年 に その 復興 を 行い 始めた 。	イブ は 2003 年 まで に その 復興 を 行い 終えた 。	neutral	25	年
5149	パット が 9 年間 以内 に 期待 を 語った 。 パット は 2017 年 に その 期待 を 語り 始めた 。	パット は 2013 年 まで に その 期待 を 語り 終えた 。	contradiction	25	年
5150	マチルダ が 2 年間 以内 に 食堂 を 作った 。 マチルダ は 2002 年 に その 食堂 を 作り 始めた 。	マチルダ は 2015 年 まで に その 食堂 を 作り 終えた 。	entailment	25	年
5151	デイヴ が 2 ヶ月間 以内 に 意味 を 知った 。 デイヴ は 2019 年 10 月 に その 意味 を 知り 始めた 。	デイヴ は 2018 年 4 月 まで に その 意味 を 知り 終えた 。	contradiction	25	年月
5152	ウォルター が 6 ヶ月間 以内 に アドバイス を 受けた 。 ウォルター は 2008 年 9 月 に その アドバイス を 受け 始めた 。	ウォルター は 2003 年 1 月 まで に その アドバイス を 受け 終えた 。	contradiction	25	年月
5153	ジャスティン が 1 ヶ月間 以内 に 立候補 を 表明 した 。 ジャスティン は 2017 年 7 月 に その 立候補 を 表明 し 始めた 。	ジャスティン は 2013 年 7 月 まで に その 立候補 を 表明 し 終えた 。	contradiction	25	年月
5154	キャロル が 3 ヶ月間 以内 に 激励 会 を 開いた 。 キャロル は 2002 年 9 月 に その 激励 会 を 開き 始めた 。	キャロル は 2018 年 9 月 まで に その 激励 会 を 開き 終えた 。	entailment	25	年月
5155	キャロル が 2 ヶ月間 以内 に コーディネーター を 勤めた 。 キャロル は 2005 年 4 月 に その コーディネーター を 勤め 始めた 。	キャロル は 2003 年 1 月 まで に その コーディネーター を 勤め 終えた 。	contradiction	25	年月
5156	キャロル が 1 ヶ月間 以内 に 低迷 を 受けた 。 キャロル は 2018 年 4 月 に その 低迷 を 受け 始めた 。	キャロル は 2011 年 2 月 まで に その 低迷 を 受け 終えた 。	contradiction	25	年月
5157	イブ が 1 ヶ月間 以内 に タブ を 作成 した 。 イブ は 2018 年 6 月 に その タブ を 作成 し 始めた 。	イブ は 2020 年 12 月 まで に その タブ を 作成 し 終えた 。	entailment	25	年月
5158	デイヴ が 9 ヶ月間 以内 に ノルマ を 果たした 。 デイヴ は 2015 年 2 月 に その ノルマ を 果たし 始めた 。	デイヴ は 2008 年 11 月 まで に その ノルマ を 果たし 終えた 。	contradiction	25	年月
5159	プロッド が 7 ヶ月間 以内 に コード を 出した 。 プロッド は 2019 年 11 月 に その コード を 出し 始めた 。	プロッド は 2002 年 4 月 まで に その コード を 出し 終えた 。	contradiction	25	年月
5160	スティーブ が 5 ヶ月間 以内 に 結果 を 発表 した 。 スティーブ は 2017 年 2 月 に その 結果 を 発表 し 始めた 。	スティーブ は 2008 年 8 月 まで に その 結果 を 発表 し 終えた 。	contradiction	25	年月
5161	ジャスティン が 4 ヶ月間 以内 に 中毒 を 発症 した 。 ジャスティン は 2017 年 9 月 に その 中毒 を 発症 し 始めた 。	ジャスティン は 2012 年 3 月 まで に その 中毒 を 発症 し 終えた 。	contradiction	25	年月
5162	ジャスティン が 7 ヶ月間 以内 に シンジ を 呼んだ 。 ジャスティン は 2000 年 2 月 に その シンジ を 呼び 始めた 。	ジャスティン は 2013 年 9 月 まで に その シンジ を 呼び 終えた 。	entailment	25	年月
5163	トルーディー が 1 ヶ月間 以内 に 襷 を 繋いだ 。 トルーディー は 2006 年 4 月 に その 襷 を 繋ぎ 始めた 。	トルーディー は 2009 年 4 月 まで に その 襷 を 繋ぎ 終えた 。	entailment	25	年月
5164	デイヴ が 5 ヶ月間 以内 に 訴追 を 受けた 。 デイヴ は 2018 年 3 月 に その 訴追 を 受け 始めた 。	デイヴ は 2000 年 9 月 まで に その 訴追 を 受け 終えた 。	contradiction	25	年月
5165	ゾーイ が 2 ヶ月間 以内 に 引継 を 受けた 。 ゾーイ は 2013 年 4 月 に その 引継 を 受け 始めた 。	ゾーイ は 2003 年 10 月 まで に その 引継 を 受け 終えた 。	contradiction	25	年月
5166	マチルダ が 4 ヶ月間 以内 に 被害 を 負った 。 マチルダ は 2005 年 10 月 に その 被害 を 負い 始めた 。	マチルダ は 2009 年 11 月 まで に その 被害 を 負い 終えた 。	entailment	25	年月
5167	ペギー が 7 ヶ月間 以内 に 措置 を 定めた 。 ペギー は 2013 年 4 月 に その 措置 を 定め 始めた 。	ペギー は 2007 年 9 月 まで に その 措置 を 定め 終えた 。	contradiction	25	年月
5168	デイヴ が 3 ヶ月間 以内 に 母校 を 巣立った 。 デイヴ は 2008 年 1 月 に その 母校 を 巣立ち 始めた 。	デイヴ は 2009 年 8 月 まで に その 母校 を 巣立ち 終えた 。	entailment	25	年月
5169	キャロル が 5 ヶ月間 以内 に バーディ を 奪った 。 キャロル は 2020 年 5 月 に その バーディ を 奪い 始めた 。	キャロル は 2010 年 4 月 まで に その バーディ を 奪い 終えた 。	contradiction	25	年月
5170	マレット が 5 ヶ月間 以内 に 講演 を 受けた 。 マレット は 2007 年 11 月 に その 講演 を 受け 始めた 。	マレット は 2011 年 10 月 まで に その 講演 を 受け 終えた 。	entailment	25	年月
5171	ボブ が 2 ヶ月間 以内 に 祝い を 迎えた 。 ボブ は 2019 年 10 月 に その 祝い を 迎え 始めた 。	ボブ は 2008 年 1 月 まで に その 祝い を 迎え 終えた 。	contradiction	25	年月
5172	デイヴ が 1 ヶ月間 以内 に 手 を 取った 。 デイヴ は 2018 年 11 月 に その 手 を 取り 始めた 。	デイヴ は 2006 年 7 月 まで に その 手 を 取り 終えた 。	contradiction	25	年月
5173	パット が 3 ヶ月間 以内 に 権限 を 代行 した 。 パット は 2013 年 8 月 に その 権限 を 代行 し 始めた 。	パット は 2004 年 8 月 まで に その 権限 を 代行 し 終えた 。	contradiction	25	年月
